epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,1493.49,0.92164,0.52462,1.15088,0.8593,0.87958,0.8981,0.54893,1.35012,0.7594,1.79095,0.00166934,0.00166934,0.00166934
169,1501.4,0.93042,0.52095,1.15019,0.87492,0.86207,0.9102,0.55713,1.36987,0.67128,1.79613,0.00166736,0.00166736,0.00166736
170,1509.16,0.91111,0.51938,1.14529,0.9081,0.84182,0.91742,0.55762,1.36687,0.71148,1.77415,0.00166538,0.00166538,0.00166538
171,1517.1,0.91394,0.54457,1.17948,0.87169,0.8215,0.89116,0.54781,1.41507,0.84027,1.79677,0.0016634,0.0016634,0.0016634
172,1525.46,0.85445,0.50027,1.12176,0.85064,0.83773,0.91097,0.55196,1.40076,0.65654,1.78119,0.00166142,0.00166142,0.00166142
173,1533.16,0.89523,0.50704,1.13461,0.82718,0.85801,0.89461,0.54617,1.39366,0.67232,1.80774,0.00165944,0.00165944,0.00165944
174,1540.89,0.91813,0.55169,1.16497,0.83184,0.84178,0.88569,0.53323,1.42884,0.70517,1.91422,0.00165746,0.00165746,0.00165746
175,1548.62,0.88377,0.50337,1.13744,0.83727,0.8558,0.89174,0.5369,1.44349,0.7663,1.91132,0.00165548,0.00165548,0.00165548
176,1556.17,0.86508,0.49699,1.14416,0.83284,0.77819,0.82745,0.4453,1.54489,1.01883,1.99486,0.0016535,0.0016535,0.0016535
177,1563.86,0.91378,0.50928,1.15332,0.8496,0.76769,0.82395,0.4666,1.46736,0.97683,1.84857,0.00165152,0.00165152,0.00165152
178,1571.56,0.85896,0.50386,1.12058,0.8695,0.83976,0.89636,0.53772,1.46091,0.86279,1.82206,0.00164954,0.00164954,0.00164954
179,1579.36,0.89015,0.52307,1.13653,0.85347,0.85068,0.90535,0.54906,1.41987,0.81498,1.75915,0.00164756,0.00164756,0.00164756
